County,State,R0
Lenoir,North Carolina,0.4733233804014047
McDowell,North Carolina,0.7259716236924988
Northampton,North Carolina,0.7080065274961134
Foster,North Dakota,0.972159996165709
Stark,North Dakota,0.7209437287178728
Fayette,Ohio,0.6987263012227524
Lawrence,Ohio,0.7031754314033629
Mercer,Ohio,0.7165500395053355
Pickaway,Ohio,0.5905430994328745
Seneca,Ohio,0.7196686277782268
Wayne,Ohio,0.6730493593504093
Adair,Oklahoma,0.6888004190429731
Bryan,Oklahoma,0.7011164330672705
Carter,Oklahoma,650.011740517595
Creek,Oklahoma,0.7264133663976972
Delaware,Oklahoma,0.6740869566114333
Osage,Oklahoma,0.6996863722409103
Pottawatomie,Oklahoma,0.6983712932765672
Stephens,Oklahoma,0.7146448557673741
Lincoln,Oregon,0.7566281446104197
Greene,Pennsylvania,0.7261115658650517
Lawrence,Pennsylvania,0.699262912378254
Lycoming,Pennsylvania,0.6720471613211009
Warren,Pennsylvania,55.109038054564046
Bristol,Rhode Island,0.6021237373604793
Kent,Rhode Island,0.6588422236833372
Newport,Rhode Island,0.7048089926587279
Providence,Rhode Island,0.6400434123540361
Washington,Rhode Island,0.6694412757911492
Marion,South Carolina,0.4911902172502569
Union,South Carolina,0.7077994661602182
Williamsburg,South Carolina,0.47653212382918525
Lincoln,South Dakota,0.6643086685261012
Meade,South Dakota,0.972159996165709
Bedford,Tennessee,0.5866511514143667
Hawkins,Tennessee,0.7065977685275913
Lewis,Tennessee,0.8076399698973641
White,Tennessee,0.7431449930715041
Atascosa,Texas,0.6714557979902117
Austin,Texas,0.718186217420598
Blanco,Texas,0.7240940394501456
Burnet,Texas,0.6617588750667059
Coryell,Texas,0.653785857799694
Eastland,Texas,0.8350935082213524
Erath,Texas,0.7195980877178129
Fayette,Texas,0.7187032293470085
Gaines,Texas,904.2504299903434
Grimes,Texas,0.478537747455836
Guadalupe,Texas,0.7173331787124264
Hale,Texas,0.6754135683228522
Hardin,Texas,0.6908161321402345
Hopkins,Texas,0.7614101542602727
Hunt,Texas,0.6753400370678261
Kaufman,Texas,0.6419568890003742
Kendall,Texas,0.7512549545850458
Lamar,Texas,-4710.773057634822
Liberty,Texas,0.683006244020467
Limestone,Texas,0.7185233852898903
Llano,Texas,0.7804604799242081
Maverick,Texas,0.7049206177841634
Milam,Texas,0.6825213685661071
Orange,Texas,0.689702032225553
Robertson,Texas,0.8048572687851369
San Patricio,Texas,0.7143331517261768
Terry,Texas,0.7266232583412148
Tom Green,Texas,0.7022328249232417
Walker,Texas,0.5555086702729529
Wharton,Texas,0.7147180630013862
Wilson,Texas,0.6703250169655748
Lamoille,Vermont,0.750108553882712
Fairfax city,Virginia,0.5681256296371268
Frederick,Virginia,0.6984507446513027
Fredericksburg city,Virginia,0.6816537794259666
Madison,Virginia,0.6782477543370672
Manassas city,Virginia,0.6121116497033602
Mathews,Virginia,0.7457598256906188
Nelson,Virginia,0.7184430864483974
Nottoway,Virginia,0.5438052338349361
Orange,Virginia,0.6903837014475426
Roanoke,Virginia,0.6391400521805534
Shenandoah,Virginia,0.45474363762163994
Ferry,Washington,0.972159996165709
Okanogan,Washington,0.7128919581921374
Logan,West Virginia,0.7241694623802886
Marion,West Virginia,0.7010033483088322
Ohio,West Virginia,0.7302889987638282
Raleigh,West Virginia,0.7377446033177826
Grant,Wisconsin,0.5655882498708538
Iowa,Wisconsin,-2565.1334080450515
Juneau,Wisconsin,0.7023512094700347
Monroe,Wisconsin,0.7090886937802763
Albany,Wyoming,0.7407783850870436
Bullock,Alabama,0.6400862252144998
Choctaw,Alabama,0.4828917588908867
Coosa,Alabama,0.693303028271112
Crenshaw,Alabama,-4156.397111614444
DeKalb,Alabama,0.656211960706725
Lowndes,Alabama,0.6441827776840168
Marengo,Alabama,0.6826290063091915
La Paz,Arizona,-5163.568151357363
Mohave,Arizona,0.6569116655623111
Chicot,Arkansas,0.7221182425016368
Howard,Arkansas,0.7264902348446285
Lonoke,Arkansas,0.7303031030343875
Randolph,Arkansas,0.6770957082064011
Kit Carson,Colorado,0.6828785932183946
Rio Grande,Colorado,0.7686138029786932
Washington,Colorado,0.6636301886345757
Washington,Florida,0.4973822372941544
Calhoun,Georgia,0.6815329657207749
Franklin,Georgia,0.6473815101409736
Haralson,Georgia,0.7071017010513239
McDuffie,Georgia,0.686518973308701
Toombs,Georgia,0.6829445721147042
Custer,Idaho,0.8011270412869539
Unknown,Idaho,-36180.730179663864
Franklin,Illinois,0.6169925641565699
Tazewell,Illinois,0.698044308245647
Fountain,Indiana,0.4505924336437825
Marshall,Indiana,0.6959522777029981
Orange,Indiana,0.6130817080236675
Posey,Indiana,0.7313366598684076
Warren,Indiana,-0.011527528028930329
Appanoose,Iowa,-605.1683236230853
Clayton,Iowa,0.6954736146917545
Des Moines,Iowa,0.6102407205936129
Mahaska,Iowa,0.7177813625168116
Monona,Iowa,0.7493885737031545
Page,Iowa,0.7332400177402333
Jefferson,Kansas,0.7066591821636639
Sumner,Kansas,0.7637418050132658
Boone,Kentucky,0.6747341827170569
Hopkins,Kentucky,0.6704607556397816
Mason,Kentucky,0.7290721866235184
Mercer,Kentucky,0.7153428621087551
Union,Kentucky,0.7186673817984035
Webster,Kentucky,0.6335953808340582
East Feliciana,Louisiana,0.6962334963928655
LaSalle,Louisiana,0.6871222833084645
Madison,Louisiana,-74966.97467782874
Pointe Coupee,Louisiana,0.675093182429515
Vermilion,Louisiana,0.708679968764724
Franklin,Maine,0.5327785579328654
Gogebic,Michigan,0.7579514780787421
Ionia,Michigan,0.42051096413010797
Mecosta,Michigan,0.7158263817140338
Missaukee,Michigan,-107881.55527003197
Oceana,Michigan,2356.1542365897235
Ogemaw,Michigan,0.07298224177354079
Shiawassee,Michigan,0.6521747896561887
Unknown,Michigan,0.668650885542606
Kandiyohi,Minnesota,5612.737870875042
Sibley,Minnesota,-134.66221569286085
Wilkin,Minnesota,0.6910317293820277
Benton,Mississippi,0.7305603946777858
Lauderdale,Mississippi,0.6750283417675951
Quitman,Mississippi,0.7360435152740973
Yalobusha,Mississippi,0.7387559613279784
Benton,Missouri,0.7672921375439868
Bollinger,Missouri,0.7309371585347325
Carter,Missouri,0.7772408323627924
Stoddard,Missouri,0.7034907330133826
Lincoln,Montana,0.7467655984630222
Meagher,Montana,0.9713146236296964
Toole,Montana,0.708110598947595
Hall,Nebraska,0.6200849462648914
Hamilton,Nebraska,0.5790314311859996
Kearney,Nebraska,0.7469341353840452
Beaufort,North Carolina,0.7211539650291963
McHenry,North Dakota,0.9713146236296964
McIntosh,North Dakota,0.9713146236296964
Athens,Ohio,0.7773563207373666
Jefferson,Ohio,0.7031447680893943
Muskingum,Ohio,0.7243682330854646
Unknown,Ohio,0.7243682330854646
Wyandot,Ohio,0.6790063164303811
Comanche,Oklahoma,0.710484032741627
Craig,Oklahoma,0.7209539421782646
Lincoln,Oklahoma,0.7331413115209531
Okmulgee,Oklahoma,0.7331138241663377
Ottawa,Oklahoma,0.7045768753313417
Sequoyah,Oklahoma,0.7253679377548784
Tillamook,Oregon,0.7414669964600742
Wasco,Oregon,0.7314316747562278
Blair,Pennsylvania,0.6927804662643171
Crawford,Pennsylvania,0.7121785386036432
Indiana,Pennsylvania,0.6845859498717639
Susquehanna,Pennsylvania,0.6597265847043244
Benton,Tennessee,0.7590531178295271
Cannon,Tennessee,0.7277534745774563
Macon,Tennessee,0.638793282196749
Meigs,Tennessee,2428.684594350371
Unicoi,Tennessee,0.9713146236296964
Angelina,Texas,0.6675457887724834
Calhoun,Texas,0.7081352672841239
Cooke,Texas,13300.848067940065
Jackson,Texas,0.7333820883178641
Karnes,Texas,0.7755375349460094
Martin,Texas,0.8001468802915318
Nacogdoches,Texas,0.6548013098802816
Rockwall,Texas,0.6549142833486399
Val Verde,Texas,0.727115005509305
Morgan,Utah,0.7479354805873649
Unknown,Utah,0.7406794443532357
Amelia,Virginia,0.7095685524550606
Fauquier,Virginia,-0.14374934773551776
Greene,Virginia,0.6903623776962426
Hampton city,Virginia,0.6916250444042856
King George,Virginia,0.6928141478728469
Lynchburg city,Virginia,0.6908358211250846
Northampton,Virginia,-3033.8939312591033
Pittsylvania,Virginia,0.5529997301916177
Poquoson city,Virginia,0.7414338723174877
Prince George,Virginia,0.7198749292778744
Radford city,Virginia,1083.9269838830899
Southampton,Virginia,-55793.64170430368
Warren,Virginia,0.5777100291014475
Washington,Virginia,0.692090444913029
Mason,West Virginia,0.722176904591805
Upshur,West Virginia,0.7282072987406216
Clark,Wisconsin,0.6923949083407803
Portage,Wisconsin,0.7555704544841407
Vilas,Wisconsin,0.7626226732945027
Hot Springs,Wyoming,0.775803453662054
Johnson,Wyoming,0.7354019569155266
Covington,Alabama,0.6582986334344789
Escambia,Alabama,0.6316264605566009
Greene,Alabama,0.6598483434783388
Randolph,Alabama,0.6788180944269617
Winston,Alabama,0.5392699498221483
Baxter,Arkansas,0.7506332262405149
Colusa,California,0.7671134497361236
Kings,California,-0.32438124703133714
Alamosa,Colorado,0.721345116646419
Costilla,Colorado,0.7733593254161484
Lincoln,Colorado,-1004.5785265162618
Levy,Florida,0.686822984920152
Suwannee,Florida,0.6770086366528896
Chattahoochee,Georgia,0.6235519142015172
Habersham,Georgia,0.5710809400550607
Hart,Georgia,0.6852324853617806
Upson,Georgia,0.6633729434630473
Gem,Idaho,0.7330959769846916
Bureau,Illinois,0.7043172354316706
Henry,Illinois,0.6911712992984962
Iroquois,Illinois,0.675852109271504
Carroll,Indiana,-4675.730930986652
Clinton,Indiana,0.6276140465724419
Fulton,Indiana,3799.5426159948865
Henry,Indiana,0.6975127570702147
Huntington,Indiana,0.7373982184332184
Kosciusko,Indiana,0.7047057305933084
LaGrange,Indiana,0.6852032788988998
Randolph,Indiana,0.7107170346903525
Whitley,Indiana,0.7073254743778058
Butler,Iowa,-2257.5887280070383
Clinton,Iowa,0.6920837348374332
Dickinson,Iowa,5069.757757106651
Hardin,Iowa,-34705.13262877552
Iowa,Iowa,0.6731598167216155
Marshall,Iowa,0.5412893744221897
Montgomery,Iowa,0.9704908547106076
Webster,Iowa,2148.5034432244643
Wright,Iowa,-1388.5227932493056
Clay,Kansas,-14002.90061038037
Coffey,Kansas,0.705296628069762
Gove,Kansas,0.9704908547106076
Harvey,Kansas,0.7395078405109493
McPherson,Kansas,0.7097771279886621
Osage,Kansas,0.7501301632022083
Ottawa,Kansas,0.7667045700866842
Bullitt,Kentucky,0.6928487066617517
Campbell,Kentucky,0.6907872699378734
Larue,Kentucky,0.7406885546458689
Woodford,Kentucky,0.7332149809015555
West Feliciana,Louisiana,0.6711059777799377
Cass,Michigan,0.69298947851972
Crawford,Michigan,0.6079492641694678
Dickinson,Michigan,0.7521825234006602
Gratiot,Michigan,0.7304960377454651
Huron,Michigan,0.6870435154696707
Beltrami,Minnesota,0.7524663626778938
Faribault,Minnesota,0.7547690314319423
Lincoln,Minnesota,0.792806612092913
Mahnomen,Minnesota,0.9704908547106076
Jefferson,Mississippi,-2426.370573247225
Kemper,Mississippi,0.505966397395317
Neshoba,Mississippi,0.5718594088489725
Sharkey,Mississippi,0.7390223120916559
Unknown,Mississippi,0.7332115232384554
Atchison,Missouri,-2221.8821393489684
Barry,Missouri,-2754.5430079926723
Buchanan,Missouri,0.5801413643858194
Chariton,Missouri,0.76053504509229
Lincoln,Missouri,0.7068727039114423
Pettis,Missouri,-3.4523732086376535
Ray,Missouri,0.7118955579879085
Texas,Missouri,0.7498624568602354
Wright,Missouri,0.733541135219552
Lake,Montana,0.7515292345648734
Park,Montana,0.7406342486785226
Roosevelt,New Mexico,-2905.655601952271
Valencia,New Mexico,0.6716294916538875
Greene,North Carolina,0.7386642451706483
Person,North Carolina,0.6886343089985479
Surry,North Carolina,0.709404001571881
Fulton,Ohio,0.6518801861399172
Shelby,Ohio,0.7039395916902622
Caddo,Oklahoma,0.6550469447111771
Cherokee,Oklahoma,0.7057823411207271
Choctaw,Oklahoma,0.7643790067441877
Latimer,Oklahoma,0.7537261350123434
Pittsburg,Oklahoma,0.6480579224684678
Columbia,Oregon,0.7081831700555132
Morrow,Oregon,0.7378382145894488
Northumberland,Pennsylvania,0.668201322590221
Union,Pennsylvania,0.6841767630061151
Aurora,South Dakota,0.9704908547106076
Faulk,South Dakota,0.9704908547106076
Lawrence,South Dakota,0.7543729351506832
Todd,South Dakota,0.9704908547106076
Union,South Dakota,2311.242248285062
Smith,Tennessee,0.6698932042754393
Cherokee,Texas,0.6998913383309824
Harrison,Texas,0.6296382846528883
Hood,Texas,0.7279860594361951
Montague,Texas,0.672406960279709
Navarro,Texas,0.6844474906317193
Randall,Texas,0.6460586970020883
Shelby,Texas,0.6545432222582412
Starr,Texas,0.7604221279869833
Taylor,Texas,0.6255666865361214
Uvalde,Texas,0.7349427978609814
Willacy,Texas,0.6793423703146628
Yoakum,Texas,0.9442075841092021
Young,Texas,0.7577895871444292
Uintah,Utah,0.7278648268513984
Bristol city,Virginia,0.9704908547106076
Galax city,Virginia,979.4199039679507
Roanoke city,Virginia,0.6839273141232669
Skamania,Washington,0.7640277571756938
Greenbrier,West Virginia,0.7753821369967119
Hancock,West Virginia,0.742700117723842
Pleasants,West Virginia,-943.6336937485569
Iron,Wisconsin,0.775803453662054
Marinette,Wisconsin,0.686978683169931
Richland,Wisconsin,0.6176607136569566
Waupaca,Wisconsin,0.6062529971235671
Goshen,Wyoming,0.7674821960216385
Washakie,Wyoming,0.7522578504424713
Monroe,Alabama,0.7101478870246581
Gila,Arizona,0.6170659327640833
Johnson,Arkansas,0.6936916500497894
Glenn,California,0.7350175599960063
Baca,Colorado,0.7283110812084127
Moffat,Colorado,0.6044624030838541
Hendry,Florida,0.638565747563377
Bulloch,Georgia,0.6826281735862515
Jenkins,Georgia,0.6979942167472626
Murray,Georgia,0.7061983879884368
Pike,Georgia,0.6774964493564115
Wheeler,Georgia,0.7039452056901141
Bonneville,Idaho,0.7048065154328157
Lincoln,Idaho,0.7068524739623289
Carroll,Illinois,0.717891731683816
Fayette,Illinois,0.6942007698257071
Macon,Illinois,0.6408040069192751
Crawford,Indiana,0.7084714551719951
Newton,Indiana,0.6641267027921179
Switzerland,Indiana,0.720503223039206
Vermillion,Indiana,0.6906840841871283
Wabash,Indiana,2670.3308255153925
White,Indiana,-3336.194061047262
Boone,Iowa,0.6743730389140825
Keokuk,Iowa,0.7756559697438764
Shelby,Iowa,0.7269600231200425
Taylor,Iowa,0.9696243340139589
Miami,Kansas,0.7384180688262166
Boyle,Kentucky,0.7044931830542424
Bracken,Kentucky,0.7102032911803482
Breckinridge,Kentucky,-7472.549603028539
Butler,Kentucky,0.629157556400894
Carroll,Kentucky,0.7962319753012697
Floyd,Kentucky,44018.69240343593
Grant,Kentucky,0.6987616150231885
Nicholas,Kentucky,0.9696243340139589
Shelby,Kentucky,0.6951330356015185
Washington,Kentucky,-4658.434522449343
East Carroll,Louisiana,-3209.8335720853147
Franklin,Louisiana,0.6679758092552751
Osceola,Michigan,0.7156106902124652
Clearwater,Minnesota,0.7782557743009498
Lyon,Minnesota,0.7342267175369863
Clarke,Mississippi,0.6394335688135375
Covington,Mississippi,0.6326153531720634
Ripley,Missouri,0.7104048317679412
Warren,Missouri,0.7059628325194454
Gosper,Nebraska,2545.6287154772845
Platte,Nebraska,-4924.260294399152
Humboldt,Nevada,0.6878513402228624
Cattaraugus,New York,0.6887891760812379
Schuyler,New York,0.7314228204857611
Edgecombe,North Carolina,0.6543196370614048
Perquimans,North Carolina,0.665003406028672
Polk,North Carolina,0.7002411755396094
Barnes,North Dakota,-1138.069383094602
Divide,North Dakota,0.9696243340139589
McLean,North Dakota,-5073.3013307912
Mercer,North Dakota,0.6666112028939578
Mountrail,North Dakota,0.7103179538311488
Sioux,North Dakota,0.9060196428099626
Unknown,Northern Mariana Islands,0.7316398042615896
Allen,Ohio,0.6622284505733379
Auglaize,Ohio,0.6781001139291027
Ottawa,Ohio,0.657834534935053
Pike,Ohio,1196.7002025861113
Van Wert,Ohio,0.7618536725955521
Le Flore,Oklahoma,0.5589566330240086
Nowata,Oklahoma,0.7035444769163328
Cameron,Pennsylvania,0.9696243340139589
Clarion,Pennsylvania,0.696738008325343
Huntingdon,Pennsylvania,0.6357083393325028
McKean,Pennsylvania,0.655108687872008
Perry,Pennsylvania,0.6915795939937851
Snyder,Pennsylvania,0.68571484682011
Tioga,Pennsylvania,0.7078858545993933
Laurens,South Carolina,0.6237907904901503
Deuel,South Dakota,0.9696243340139589
Hamlin,South Dakota,-598.4318470371695
Hutchinson,South Dakota,-52.616067590529546
Yankton,South Dakota,0.7115239239885568
Bledsoe,Tennessee,0.35041307829007956
Carter,Tennessee,-3868.944848876966
Decatur,Tennessee,0.6948111886955455
Hardeman,Tennessee,0.7225062200193041
Johnson,Tennessee,0.7934799383930654
Morgan,Tennessee,0.7403308111973566
Trousdale,Tennessee,15980.990993531197
Union,Tennessee,0.7601644592962167
Andrews,Texas,0.6910560872981258
Burleson,Texas,0.6960798849719517
Caldwell,Texas,0.6992373030939363
Lamb,Texas,-1372.7868124144668
Lynn,Texas,0.7427621815109647
Washington,Texas,0.4903732571425382
Garfield,Utah,394.470346321611
San Juan,Utah,0.613112371081126
Hopewell city,Virginia,0.7066725822762695
Lancaster,Virginia,0.9696243340139589
Montgomery,Virginia,0.6753645854586441
New Kent,Virginia,0.7031551851750539
Northumberland,Virginia,-4152.082988377639
Powhatan,Virginia,0.6936268189986181
Oneida,Wisconsin,0.7376052323142761
Converse,Wyoming,0.7062314600099185
Sublette,Wyoming,0.9696243340139589
Macon,Alabama,0.6734634881983539
Arkansas,Arkansas,0.7961978465853461
Ashley,Arkansas,0.7087586802445078
Nevada,Arkansas,0.9686482221656222
Perry,Arkansas,1425.2402201342727
Tuolumne,California,592.9469392391487
Mineral,Colorado,0.7940292918135359
Montezuma,Colorado,0.7086843486606712
Glades,Florida,0.7451990397702724
Wakulla,Florida,0.681320950149639
Bacon,Georgia,0.7042295892135733
Brooks,Georgia,0.6463690458323703
Candler,Georgia,0.7052771508680805
Owyhee,Idaho,0.6424384477113362
Bond,Illinois,0.7485702156810226
Knox,Illinois,9617.465316747686
Menard,Illinois,-1970.6702937916868
Montgomery,Illinois,0.6483932026764104
Clay,Indiana,0.6933248067956784
Greene,Indiana,0.6738653411591317
Knox,Indiana,0.7125807204997694
Steuben,Indiana,0.6949313369165373
Finney,Kansas,-8782.366837698002
Montgomery,Kansas,0.743011792926911
Stafford,Kansas,0.9686482221656222
Stevens,Kansas,-1672.1756309913828
Boyd,Kentucky,0.7204556970708105
Lewis,Kentucky,0.7512572847975446
Taylor,Kentucky,13179.735194091496
Caldwell,Louisiana,0.7018522448501282
Red River,Louisiana,0.674951806503138
Sabine,Louisiana,0.7069526075167335
Somerset,Maine,0.6871336067094009
Cheboygan,Michigan,0.7086315082593416
Cottonwood,Minnesota,0.20089404122571775
Douglas,Minnesota,1229.6137905009155
Isanti,Minnesota,0.7329514476131315
Otter Tail,Minnesota,0.6634107184061132
Carroll,Mississippi,0.65361397287599
Claiborne,Mississippi,0.5519531260039591
Warren,Mississippi,0.506394281700148
Deer Lodge,Montana,0.7692981718519574
Scotts Bluff,Nebraska,0.6795980301353187
Unknown,Nebraska,0.5280365308225328
Lewis,New York,0.7453645263316987
Alleghany,North Carolina,0.7954315797437227
Bladen,North Carolina,-4503.22074587554
Caswell,North Carolina,-4945.819831137824
Columbus,North Carolina,0.6452794347871113
Currituck,North Carolina,0.7775643738395158
Halifax,North Carolina,0.6659783662738648
Pamlico,North Carolina,0.722656876596421
Washington,North Carolina,0.6910430899615541
Yadkin,North Carolina,0.7210914277383798
Garfield,Oklahoma,0.7056750706862125
Rogers,Oklahoma,0.6834873635497921
Seminole,Oklahoma,0.7118037609198884
Texas,Oklahoma,-41902.67255532273
Mifflin,Pennsylvania,0.6578455089689916
Venango,Pennsylvania,0.7331257255950174
Clark,South Dakota,0.9686482221656222
Clay,South Dakota,0.7721504030467983
Fall River,South Dakota,0.9686482221656222
Roberts,South Dakota,0.7498066016565467
Turner,South Dakota,0.5143215308162564
Coffee,Tennessee,0.6541646748525276
Haywood,Tennessee,0.7063392101912498
Henry,Tennessee,0.7119336004247255
McNairy,Tennessee,0.7148195100253537
Obion,Tennessee,0.6961260427713822
Dawson,Texas,0.6500857289034174
Ector,Texas,0.695402783696788
Franklin,Texas,0.9686482221656222
Henderson,Texas,0.6489785528812828
Kleberg,Texas,0.5209826769559239
Polk,Texas,0.7025060500085779
San Jacinto,Texas,0.6949676902964294
Swisher,Texas,0.16716273759451375
Waller,Texas,0.7036117381350837
Alleghany,Virginia,0.7275153369152273
Greensville,Virginia,0.6401586420691162
Manassas Park city,Virginia,0.5902574301309792
Tazewell,Virginia,0.7487808604833992
Winchester city,Virginia,0.6918221355435393
Wythe,Virginia,0.7040036124974295
Cabell,West Virginia,0.6803865021565006
Morgan,West Virginia,0.7091488285385552
Wetzel,West Virginia,0.7637278529897884
Wirt,West Virginia,13569.278833216307
Bibb,Alabama,0.6689977638216806
Fayette,Alabama,0.7046423618533467
Hale,Alabama,0.6540051111973877
Sumter,Alabama,0.6667252684396987
Greenlee,Arizona,0.783287804535309
Newton,Arkansas,2552.9439293163396
St. Francis,Arkansas,0.6696414164640795
Alpine,California,0.7834549747071348
Archuleta,Colorado,0.7209347061338792
Phillips,Colorado,0.7335872371804295
Unknown,Connecticut,0.7574174292838992
Holmes,Florida,0.6224531102416391
Appling,Georgia,0.48755111918217475
Banks,Georgia,0.6789547755943592
Berrien,Georgia,0.6635689025180199
Bleckley,Georgia,3112.574935754348
Clay,Georgia,0.7029200154201029
Cook,Georgia,0.6584236491117058
Dade,Georgia,0.6314023347240895
Dooly,Georgia,0.6623626030105563
Gilmer,Georgia,3127.9178580919943
Jeff Davis,Georgia,-1.545384069477099
Jefferson,Georgia,0.6914889400096317
Johnson,Georgia,0.6718308470827635
McIntosh,Georgia,0.7435800145165367
Schley,Georgia,0.7060960956713921
Talbot,Georgia,0.6801284710151434
Warren,Georgia,0.7228004800243014
Bonner,Idaho,0.742298728591163
Elmore,Idaho,0.6981926546636261
Jerome,Idaho,0.6929337542081094
Minidoka,Idaho,0.71482325950967
Clark,Illinois,0.7437680818651864
Crawford,Illinois,0.6342744855145801
Marion,Illinois,0.6799059644300193
Randolph,Illinois,0.6228643018718407
Saline,Illinois,0.7550436279867646
Audubon,Iowa,0.9675912669824529
Crawford,Iowa,6084.390582117263
Guthrie,Iowa,2011.1292399453005
Jackson,Iowa,0.7389419261993248
Jones,Iowa,0.6921691771530826
Van Buren,Iowa,0.7240644965328176
Atchison,Kansas,0.5056697449961434
Saline,Kansas,0.6906711884935155
Marion,Kentucky,0.6981282963525532
Marshall,Kentucky,0.592737796125702
Antrim,Michigan,0.7392937050535882
Delta,Michigan,0.7125695332947057
Houghton,Michigan,0.7383182439521875
St. Joseph,Michigan,0.7150406362411549
Itasca,Minnesota,0.7899757148492361
Meeker,Minnesota,-3849.7304218254394
Watonwan,Minnesota,0.6971306260693212
Alcorn,Mississippi,0.7291131414100103
Cedar,Missouri,8.268280259861054
Crawford,Missouri,0.7181814516981462
Livingston,Missouri,0.6965535529624967
Macon,Missouri,0.7952041547285232
Maries,Missouri,0.7962958713445605
Morgan,Missouri,-1453.0790744310887
Osage,Missouri,0.7401440434865615
Pike,Missouri,0.710131463848736
Reynolds,Missouri,0.9675912669824529
Stone,Missouri,0.7601725331947253
Webster,Missouri,0.646476470449904
Antelope,Nebraska,-779.0229819681948
York,Nebraska,0.6319649158788279
Torrance,New Mexico,0.7326712037128433
Alexander,North Carolina,0.732296537189311
Rutherford,North Carolina,0.649388842371445
Grand Forks,North Dakota,0.5747305259909579
Oliver,North Dakota,0.9675912669824529
Brown,Ohio,0.6973990295818784
Holmes,Ohio,0.7063618236562964
Preble,Ohio,0.6822617032353646
Ross,Ohio,0.6751694677106035
Beckham,Oklahoma,-1304.6551148217002
Cotton,Oklahoma,0.7374785882537466
Love,Oklahoma,0.7893707632565966
Barnwell,South Carolina,-1076.2559107936975
Butte,South Dakota,-1076.2559107936975
Marshall,South Dakota,0.9675912669824529
Fentress,Tennessee,0.7329748033765288
Giles,Tennessee,0.72341839978479
Lawrence,Tennessee,0.7119555517794142
Marshall,Tennessee,0.6807189767759698
Warren,Tennessee,0.6915734148658425
Wayne,Tennessee,0.749784607836994
Aransas,Texas,69.36296518517292
Hall,Texas,0.6666112028939578
Hill,Texas,0.6915379294295148
Jim Wells,Texas,0.7507841612987204
Leon,Texas,0.7280707409273042
Moore,Texas,0.569414463756464
Wise,Texas,0.6504933996627863
Henry,Virginia,0.6824337489569082
King William,Virginia,-2326.111455726857
Petersburg city,Virginia,0.6985501988465636
Smyth,Virginia,0.6987633184567491
Randolph,West Virginia,0.7449786732803652
Roane,West Virginia,948.9809103385486
Door,Wisconsin,0.7143476410182957
Jackson,Wisconsin,0.7208180811682449
Marquette,Wisconsin,-715.9850857796965
Miller,Arkansas,0.6920454603194353
Scott,Arkansas,0.9665479041616947
Plumas,California,0.7410768947146984
Lake,Colorado,0.5604093819212116
Saguache,Colorado,0.7613060856054593
Calhoun,Florida,0.7234297791916164
Union,Florida,0.4968050836898139
Emanuel,Georgia,0.6652880914442604
Grady,Georgia,0.6411141134616062
Oglethorpe,Georgia,0.649225133077136
Rabun,Georgia,0.7121414289847445
Screven,Georgia,0.6849025077510167
Stewart,Georgia,0.6687712844944275
Walker,Georgia,0.5905324294159102
Webster,Georgia,0.5973336807584467
Wilcox,Georgia,0.6207661325269719
Wilkinson,Georgia,0.6523384727023305
Adams,Idaho,-2311.1403364442795
Camas,Idaho,0.9665479041616947
Ford,Illinois,0.6985843685971556
Mason,Illinois,-973.6583306216901
Ogle,Illinois,0.6113531679313845
Cass,Indiana,2639.308986684651
Jefferson,Indiana,0.6828886108843535
Unknown,Indiana,0.3950358677538766
Clay,Iowa,0.7573681490121001
Barton,Kansas,0.7002871319211863
Chautauqua,Kansas,0.7582089724059067
Labette,Kansas,0.6897219169256721
Barren,Kentucky,0.577359685183932
Edmonson,Kentucky,-2694.855333383465
Graves,Kentucky,0.5819778307915967
Hancock,Kentucky,0.7001669526154553
Henry,Kentucky,0.6851705503827559
Lawrence,Kentucky,0.9665479041616947
Powell,Kentucky,0.8760520741836901
Rockcastle,Kentucky,0.6970633946612763
Russell,Kentucky,0.6766110715779126
Concordia,Louisiana,0.700110786475816
St. Helena,Louisiana,0.6788128883547758
Arenac,Michigan,0.6457880977604087
Branch,Michigan,0.6845581404241471
Oscoda,Michigan,0.7827431051446488
Schoolcraft,Michigan,0.7227174152828915
Brown,Minnesota,0.7422516791553652
Carlton,Minnesota,0.667679576933125
Traverse,Minnesota,0.9665479041616947
Tishomingo,Mississippi,23567.696780689148
Harrison,Missouri,0.7221690879005251
Marion,Missouri,0.6062182363150614
Ste. Genevieve,Missouri,0.7504946531667503
Liberty,Montana,0.9665479041616947
Musselshell,Montana,0.8797997217903485
Kimball,Nebraska,0.7156369922734876
Seneca,New York,0.6393535627863853
Anson,North Carolina,0.6810868616488532
Clay,North Carolina,0.7332680836813978
Martin,North Carolina,0.5932305307055186
Rockingham,North Carolina,0.685801832004955
Wilkes,North Carolina,-3089.255729354469
Grant,North Dakota,0.9665479041616947
McKenzie,North Dakota,0.7003565912029635
Williams,North Dakota,0.7501593326939346
Perry,Ohio,0.7002097888311296
Malheur,Oregon,0.7005276607962408
Wallowa,Oregon,0.9056817012098036
Bedford,Pennsylvania,0.6273309037895477
Bamberg,South Carolina,0.7503969998508556
Kingsbury,South Dakota,0.3950358677538766
Humphreys,Tennessee,1890.190621304866
Brunswick,Virginia,0.6682576985603675
Buckingham,Virginia,0.6084043305880186
Campbell,Virginia,0.7038737131604186
